customer_tweet_id,customer_message,uber_response,created_at,intent
618428,@115873 Awful company. Check your fares.,"@768087 We're always here to help if you need a second look at something, Tony. You can send us a note by heading to this page https://t.co/xISM58CMow where we can take a look at a fare.",Mon Nov 20 18:17:18 +0000 2017,
1368510,@4018 @115873 I have a complaint about one of your drivers https://t.co/LV8q335ZED,@438535 We're so sorry for the trouble. Send us a note via https://t.co/fS660rQ8NQ so we can assist.,Fri Oct 27 22:17:32 +0000 2017,
2487321,@Uber_Support Why was the extra fare added? The driver purposedly took a longer route despite my warning. He promised that there would be no extra charges for a detour yet this happened. https://t.co/e3j5VDVUEs,@710415 It seems a member of our team has reached out to you. Please check your email and follow up with them there.,Thu Nov 16 17:19:48 +0000 2017,
2344147,@Uber_Support First tell me what action are you going to take now? N how do you plan to avoid it in future?,@677928 We can take a closer look. Please DM us your email and phone number associated with your account. https://t.co/sd7yH5jmbJ,Mon Nov 13 16:03:25 +0000 2017,
2182464,@115873 hi so I’ve been charged for a trip I didn’t take can you please fix this thank you,@412975 Here to help! Send us a note via https://t.co/dInR3racif to assist you further.,Thu Oct 19 12:45:40 +0000 2017,
908037,Odd that neither of the @115873 X cars to or fro the airport today had trunk space for luggage. What if we had 3 riders and needed front seat?,@332272 Here to help. Send us a note at https://t.co/cV94v5303R so our team can connect.,Sat Oct 21 02:27:24 +0000 2017,
2824336,@Uber_Support Yeh cheers for that. Fucking useless as expected. TRANSPARENCY MY ARSE.,@786893 We're here to help! Send us a DM with your email address so we can assist.,Tue Nov 28 20:26:27 +0000 2017,
599402,"@Uber_Support please answer your DMs, I have lost my phone I believe in one of your drivers cars, and I have not got his number as I can’t sign is because I have no phone and I need a verification code...which is stupid, PLEASE HELP !!!!!",@262188 Please confirm your email address or phone number so we can further assist.,Sun Dec 03 20:52:24 +0000 2017,
414048,This is d only thing i hate abt @115873 here in PH. Why will u accept a request if u’re still on a trip which makes me wait for 25 fckn mins. https://t.co/eOGNrwxa9i,@213804 We can take a look! Send us a note via https://t.co/e8HVorX5rh so our team can get in touch.,Tue Oct 10 01:36:03 +0000 2017,
1504434,has anyone on my TL used @115877? what should i know about it?,@469171 Happy to help clarify! Please reach out here: https://t.co/HlbTgAt26C for more info on EATS.,Mon Oct 16 22:16:53 +0000 2017,
931449,.@115873 how long ya'll been charging when drivers cancel? How much $ u make ripping off people that don't check? https://t.co/51DkiZVOoi,@340968 Here to help! Please send us a note at https://t.co/h840Iouehc and we'll be happy to look into this for you.,Tue Oct 10 23:28:03 +0000 2017,
2905865,"@115873 I made a complaint at 0715hrs, no action till now. My phone 7780555677.","@804685 Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via https://t.co/balq3Eyso6",Tue Nov 28 19:31:43 +0000 2017,
2390615,@148768 @115877 Sad cant order in N1 when it says central london but shepherds bush is on the list,"@693159 We're sorry, Shunai. We're working hard to sort a technical issue caused by high demand. Please doughnut worry, there will still be plenty of time to order. If you're not immediately connected, do try again.",Tue Nov 14 14:18:29 +0000 2017,
2133333,"@Uber_Support Okay uber i'm getting annoyed now. my 2nd driver cancelled on me. Again. Like seriously? I can't leave a note in there. Wanna know why? Because i am aware that if I cancelled the trip, i must pay the cancellation fees. BUT WHAT ABOUT DRIVERS WASTING MY TIME?! https://t.co/WbHeQ40QnA",@524430 Sorry to har that! Can you send us a DM with your email address for further assist.,Sun Nov 26 13:27:00 +0000 2017,
1583176,Why has my @115873 driver just changed his sat nav from the bar I selected to the nearest Wasabi?!!🤦‍♂️,"@487254 Here to help! Follow up here; https://t.co/SjsQQ8ofRq, and our team will connect right away.",Sat Nov 04 20:14:05 +0000 2017,
1366473,If my @115873 driver fucking slams on the brakes again because he’d rather stare at women walking I swear to god,"@397595 Here to help! Send us a note here, https://t.co/IeSxT5cVHC, and our team will follow up.",Fri Oct 27 21:43:55 +0000 2017,
2132144,@Uber_Support I bought a Uber voucher off Groupon Aus. I am trying to use it but it says Promotion codes are not available for this account,@627453 Sorry to hear about the trouble! Please send us a message at https://t.co/L2aXwAc0Tb with the details and we'll follow up.,Thu Oct 19 07:24:07 +0000 2017,
2449683,"@Uber_Support Hello! Is UberWAV available in Las Vegas? If so, are rates the same as UberX? Thanks!","@702094 Happy to help! Send us a note here, https://t.co/1ERYPsHvJF, and our team will follow up.",Wed Nov 15 02:25:01 +0000 2017,
1016484,Leaving a wedding. @115873 is $32 ... back to taxis.,@358491 Sorry to hear about that! Can you please contact us via https://t.co/1xM0TILvAI so our team can connect?,Sun Oct 22 19:16:13 +0000 2017,
318289,"@Uber_Support No use, @Uber_Support. Tried and not once - they just want to keep money earned by fraudulent means. GETT is treating riders much better",@191945 Thank you for getting back to us. Please send us your account email and phone number so we can look into this.,Sat Oct 07 10:02:00 +0000 2017,
658135,@Uber_Support https://t.co/d6nEmj5HE8,@276690 Our team has recently responded via email. Please reply there if you have additional questions!,Wed Nov 22 23:23:40 +0000 2017,
922768,@Uber_Support HI I can't change my number on my dubai account which means I can't access my account on my new phone. help please,"@339042 We're here to help, Efty. DM us your current Uber email and phone #, so we can first locate your account. https://t.co/sd7yH5jmbJ",Sat Oct 21 12:14:13 +0000 2017,
996778,@Uber_Support Well are there advisers I can speak to via email instead of just getting automatic replies?,"@356037 We'd like to look into this, George. Please fill out the four boxes on the link previously provided and we'll connect.",Sun Oct 22 10:53:10 +0000 2017,
571306,"Hey @Uber_Support I just spoke to one of your reps in NYC who just said ""uber doesn't care about customers"" I'm just trying to get my receipt changed can someone please help me out ?",@254191 Sorry for the trouble! Please send us a DM with your email address and phone number so we can connect.,Sun Dec 03 04:08:26 +0000 2017,
80881,Since when do @115873 drivers ring you to check where you’re going to then cancel your ride! Not cool @115873 not cool!,"@133945 Hi there! We're here to help. Send us a note here, https://t.co/fS660rQ8NQ and so our team will assist.",Thu Nov 30 13:12:08 +0000 2017,
2266277,"@Uber_Support The driver DID NOT TAKE A POOR ROUTE. He's doing his duty. You allocated pickups so badly to him, that my journey time has nearly tripled. It's absurd how Pool is",@659649 We're here to help! Send us a DM (direct message) with your email address so we can connect.,Sat Nov 11 13:09:12 +0000 2017,
837170,Uber eats just cancelled my Mexican on a Friday night. After they told me it was en route. I’m pissed.,@319243 Sorry to hear about this! Send a DM with your account e-mail and order details. We'll be happy to look into it for you.,Fri Oct 13 08:04:22 +0000 2017,
461417,"@115877 fuck you guys, support is straight shit",@224634 We're here to help! Send us a DM with your email address and more details so we can follow up.,Fri Dec 01 01:48:58 +0000 2017,
2320008,@Uber_Support I did. Looking forward to my refund and credit,@672396 We're here to help! Send us a direct message with your email address and more details so we can follow up.,Thu Oct 19 23:42:38 +0000 2017,
1404900,@Uber_Support unable to book cab due to some issue. No correct response being provided by customer care. Evry time new reason being given,@446623 We're here to help! Send us a DM with your email address so we can connect.,Sat Oct 28 17:49:42 +0000 2017,
2462217,@Uber_Support I have done that but no solution till now. I got mail that send ur thru ur email id but on which id it's not https://t.co/nBKv3fnV0N,"@704894 Sorry to hear about the troubles, Arush. A member of our team has reached out via email. Please follow up with that support thread to help prevent any miscommunication.",Wed Nov 15 08:45:48 +0000 2017,
1240174,"@115877 Just had the most disgusting delivery. you need to check What restaurants you deal with , absolute disgrace and rip off",@410899 So sorry about that! Send us a note here https://t.co/qLzKaGQcAg so we can further assist.,Sun Oct 29 21:15:29 +0000 2017,
95740,"@Uber_Support hi i have a problem with my deposits, the value registered in the application is less than the one entered in my bank account, can you help me?",@136841 Here to help. Kindly send a note at https://t.co/F7yFN7gC20 so we can connect.,Thu Nov 30 16:06:19 +0000 2017,
667858,@Uber_Support Great and I am late for work thanks to this.,@279200 We do apologize for any inconvenience. Hang-tight for our outreach.,Thu Nov 23 04:00:49 +0000 2017,
351955,@Uber_Support Already did and no one got back to me. It’s atrocious. I couldn’t even call the driver.,@199704 Here to help. Please DM us the email address linked to your Uber account so we can further investigate this for you.,Sun Oct 08 12:24:30 +0000 2017,
21991,@118730 Dose Uber Eats need Full G license ?,"@120789 Here to help! Send us a note here, https://t.co/uRjsQ64qLY, and our team will follow up.",Wed Nov 01 07:49:59 +0000 2017,
30572,@Uber_Support Uber express picked 6:08am ride then called asking for destination. Felt unsafe to give over phone.He hung up &amp; canceled ride!,@122728 Sorry to hear about that! Please send us a note via https://t.co/593jusCquh so we can assist.,Wed Nov 01 11:16:47 +0000 2017,
1749516,@Uber_Support driver name is: Jordan Palmer,@527305 We can take a look! Send us a note via https://t.co/XJy0wStLEj so our team can get in touch.,Tue Nov 07 17:49:04 +0000 2017,
435273,@115873 Pathetic. Experience in my last ride the driver was extremely rude raised his voice. Drove fast just because he wanted to reach earl,@218393 We're sorry to hear about your experience! Can you please contact us via https://t.co/TmWmJyGFaK so our team can connect.,Tue Oct 10 16:31:05 +0000 2017,
1560235,Hi I left my car keys in an Uber last night.The driver is not responding.@133311 @115873 Sooo frustrated 🙈,@482098 So sorry about that! Send us a note via https://t.co/oY5vj3NqP3 so our team can help.,Sat Nov 04 08:29:14 +0000 2017,
1754315,Are you supposed to tip when you call Uber eats? Cause I don't have cash,@528387 Here to help! Find out more here https://t.co/r06229zbna,Tue Nov 07 18:57:10 +0000 2017,
940735,@Uber_Support 2 Uber’s didn’t show up at my address last night and you’ve charged me £5 each 😡😡😡😡😡😡,@343016 Oh no! Please send us a note at https://t.co/lyqXfbVdYK and we'll be happy to look into this for you.,Sat Oct 21 14:34:33 +0000 2017,
